impl,N,steps,mean_ms,std_ms,last_ke,last_mean_dist
baseline_aos_python,50000,50,11745.90987499978,107.40076023057534,7.506089147822219,1.7881187785338593
optimized_soa_numpy,50000,50,14.468375199794536,1.1436904794524136,7.504628727629371,1.7817432427246127
optimized_soa_numba,50000,50,6.3236000009055715,0.025436329389312295,7.5005580269333025,1.790457221543427
baseline_aos_python,100000,50,24416.097816800902,139.6953501154974,14.986201062533521,1.7850418870952953
optimized_soa_numpy,100000,50,29.591108200111194,0.8102440790852898,15.03584801391114,1.785659653839997
optimized_soa_numba,100000,50,13.34764180064667,0.6761814598030407,15.045142889694276,1.7838223765386403
baseline_aos_python,200000,50,47147.59486679977,279.42762406394286,30.038222465219043,1.7835463246447487
optimized_soa_numpy,200000,50,83.87945860013133,1.1360890224446272,30.043720632292125,1.7861974849926299
optimized_soa_numba,200000,50,26.020024999888847,0.12033204189929224,29.9866773329914,1.785008530226169
